Time,X,Y,VX,VY
1688252038.6382003,-0.3362748212485107,-0.9417639006642176,0.1479319275871387,-0.05282192540107711
1688252038.6548944,-0.3338040822329712,-0.942642474475134,0.14806993363863927,-0.05243382262406927
1688252038.6716611,-0.33132027035187034,-0.9435183508835234,0.1482075159831417,-0.052043666366141
1688252038.688278,-0.32885640674963523,-0.9443799361166662,0.14834285347508583,-0.05165664357652955
1688252038.7048328,-0.3263995064521493,-0.9452319092094772,0.1484766810955574,-0.05127071458027033
1688252038.7215617,-0.3239145341080012,-0.9460863462673988,0.14861089575476347,-0.050880376037232854
1688252038.7381666,-0.3214457660184517,-0.9469279906670891,0.14874310094791357,-0.05049258285255557
1688252038.7549453,-0.3189489354129166,-0.9477719011444511,0.14887566209571196,-0.050100381618175205
1688252038.7714965,-0.3164837810582845,-0.9485979213170624,0.1490054130410116,-0.04971315607765136
1688252038.78819,-0.31399529575267787,-0.9494245384680071,0.14913525775944855,-0.04932226571991836
1688252038.8048944,-0.3115029789564702,-0.9502451757842525,0.14926416316764746,-0.04893077351304914
1688252038.8215299,-0.3090188465315197,-0.9510559144910088,0.14939151370590378,-0.0485405669042107
1688252038.8382814,-0.30651524349276804,-0.9518657497286942,0.14951872232757032,-0.04814730185850834
1688252038.8550313,-0.30400976809195307,-0.9526689146312464,0.14964488317544428,-0.04775374270286082
1688252038.871535,-0.301539038425336,-0.9534538312396273,0.14976817758797278,-0.0473656413943783
1688252038.8882306,-0.29903754974670255,-0.9542413446510732,0.14989187990537287,-0.046972708471586654
1688252038.9049494,-0.2965304994585711,-0.9550233834262124,0.15001472226891285,-0.04657890193321795
1688252038.9215117,-0.2940449213305072,-0.9557916008418027,0.15013539357837177,-0.0461884682338655
1688252038.938195,-0.29153915468770986,-0.956558895878333,0.15025592000086674,-0.04579486333003438
1688252038.9549606,-0.28901901686477044,-0.9573233559725374,0.1503760011116625,-0.04539900100650537
1688252038.9715059,-0.2865300281368313,-0.9580712619507521,0.15049348190799924,-0.0450080315713773
1688252038.9881885,-0.2840184208829895,-0.9588188236570728,0.15061090862623336,-0.04461350922650869
1688252039.0048454,-0.2815087444948156,-0.9595586624969589,0.15072712223944468,-0.04421929018130994
1688252039.0215304,-0.2789928971435336,-0.9602931653112281,0.15084249767171215,-0.043824101803492894
1688252039.0382,-0.27647747277226753,-0.9610203988727086,0.1509567312524217,-0.043428979867221384
1688252039.0549426,-0.27394909537774226,-0.9617441931936562,0.15107042459849165,-0.04303182327481423
1688252039.0715084,-0.27144556828292243,-0.9624537928958259,0.15118188825905793,-0.04263857015835679
1688252039.0881925,-0.2689223120607189,-0.9631618711701151,0.15129311293429162,-0.04224221799781682
1688252039.1048555,-0.2664003852669076,-0.9638624563337049,0.151403160594449,-0.04184607466340038
1688252039.1215298,-0.2638749356872665,-0.9645569025806828,0.15151224395583995,-0.041449377971079775
1688252039.1382728,-0.2613372648634042,-0.9652475506281872,0.15162073069745274,-0.041050761570206026
1688252039.1548605,-0.25882133623420633,-0.9659252123792711,0.15172717755639395,-0.040655560425283815
1688252039.1715343,-0.2562905823323121,-0.9665997814027087,0.1518331386108125,-0.040258030531972085
1688252039.1881745,-0.25376317788509833,-0.9672663798301148,0.15193784764693416,-0.03986102676977124
1688252039.2048652,-0.25122635490126466,-0.9679283643963658,0.15204183193944035,-0.03946254354729776
1688252039.221574,-0.24868504819997708,-0.9685844035507567,0.15214488232883544,-0.03906335602413358
1688252039.2382004,-0.24615458768171192,-0.96923058090593,0.15224638363043186,-0.03866587221541454
1688252039.254939,-0.24360534037121145,-0.9698744445249736,0.15234752149120692,-0.03826543738427195
1688252039.2716508,-0.24105851605166,-0.9705105830638693,0.15244744589922993,-0.037865383155657614
1688252039.2881963,-0.23853538036223315,-0.9711338076266549,0.1525453417846291,-0.03746904992836193
1688252039.3048775,-0.23598992596092203,-0.9717555015768928,0.15264299724197156,-0.03706921088600159
1688252039.3217576,-0.23341248012784924,-0.9723778144942254,0.15274074992643785,-0.036664346641291236
1688252039.3382008,-0.2309001496883798,-0.9729774513697035,0.15283494066657904,-0.03626971069868987
1688252039.3548765,-0.22835072916070834,-0.9735789359326612,0.15292942164079082,-0.03586924865865769
1688252039.3718307,-0.22575712904760936,-0.9741836165139409,0.15302440464438666,-0.03546184690557462
1688252039.3882012,-0.22325129402756194,-0.9747609243886519,0.15311508795328924,-0.03506823126107017
1688252039.4048998,-0.2206937215007163,-0.9753431607850461,0.15320654543256745,-0.034666488708002104
1688252039.4215298,-0.21814515668442302,-0.9759163338192104,0.15329657924223578,-0.03426616108279889
1688252039.438196,-0.2155895446124152,-0.9764840747568858,0.15338575978018293,-0.03386472647725663
1688252039.4548633,-0.21303227206028358,-0.9770451632656667,0.15347389535704292,-0.03346303104410645
1688252039.471591,-0.2104642764785803,-0.9776015488563568,0.15356129220125667,-0.03305965124140995
1688252039.4881997,-0.2079131073922725,-0.9781472996305257,0.15364701853239768,-0.03265891453842945
1688252039.5048609,-0.20535245964334783,-0.9786880847943471,0.15373196486728927,-0.0322566889306068
1688252039.5214837,-0.20279630957840478,-0.979220943822884,0.1538156661677618,-0.03185516981733189
1688252039.5381627,-0.20023011747576158,-0.9797488964299182,0.15389859676934692,-0.031452073304463694
1688252039.5548174,-0.19766629562803464,-0.980269368884232,0.15398035239129032,-0.031049349110367094
1688252039.5714972,-0.19509726432566862,-0.9807838994664626,0.15406117466614946,-0.03064580661704933
1688252039.5881968,-0.19252384329610256,-0.981292295782708,0.1541410333727609,-0.030241574586995418
